ugriz~J100053.9-595521 150.22483333333332 -59.9225 15.276 0.012 14.180 0.006 13.859 0.008 13.756 0.008 13.780 0.013
ugriz~J100011.7-595918 150.04891666666668 -59.98858333333333 15.399 0.006 14.232 0.006 13.860 0.002 13.761 0.004 13.748 0.003
ugriz~J100011.5-595918 150.048125 -59.98858333333333 15.399 0.010 14.223 0.009 13.860 0.007 13.767 0.004 13.754 0.006
ugriz~J100028.5-595447 150.11908333333335 -59.91308333333333 16.001 0.016 14.448 0.005 13.869 0.002 13.675 0.003 13.592 0.009
ugriz~J100052.5-600116 150.21891666666667 -60.02119444444445 18.009 0.218 15.158 0.008 13.871 0.008 13.259 0.003 12.830 0.007
ugriz~J100021.1-595344 150.08808333333334 -59.89569444444445 -100.000 -100.000 14.919 0.008 13.879 0.008 13.374 0.010 13.060 0.009
ugriz~J100041.3-600022 150.17233333333334 -60.00627777777777 15.383 0.015 14.240 0.003 13.883 0.002 13.777 0.003 13.738 0.008
ugriz~J100041.1-600023 150.1715 -60.00638888888889 15.371 0.011 14.234 0.006 13.885 0.004 13.770 0.004 13.740 0.003
ugriz~J100028.2-595447 150.11774999999997 -59.91308333333333 16.028 0.033 14.459 0.008 13.886 0.005 13.680 0.005 13.611 0.009
ugriz~J100040.9-600043 150.1705 -60.01219444444445 15.911 0.022 14.454 0.003 13.899 0.003 13.713 0.002 13.628 0.006
ugriz~J095942.9-595447 149.92895833333333 -59.91308333333333 15.616 0.006 14.352 0.003 13.907 0.003 13.756 0.005 13.710 0.003
ugriz~J100052.4-600121 150.2183333333333 -60.02258333333333 17.742 0.247 15.194 0.006 13.912 0.007 13.297 0.004 12.876 0.006
ugriz~J100021.9-600157 150.09125 -60.03269444444445 15.430 0.009 14.282 0.006 13.921 0.002 13.808 0.004 13.787 0.004
ugriz~J100021.7-600157 150.09041666666667 -60.03269444444445 15.440 0.018 14.297 0.010 13.925 0.006 13.813 0.006 13.795 0.010
ugriz~J100043.6-595925 150.18187500000002 -59.99038888888888 15.421 0.012 14.280 0.005 13.935 0.002 13.830 0.003 13.816 0.006
ugriz~J100021.3-595808 150.089125 -59.969 15.693 0.007 14.442 0.007 13.943 0.002 13.700 0.003 13.528 0.004
ugriz~J100043.3-595925 150.18045833333335 -59.99038888888888 15.367 0.030 14.285 0.005 13.945 0.006 13.830 0.007 13.829 0.007
ugriz~J100030.8-595515 150.12833333333333 -59.921083333333335 18.811 -100.000 15.605 0.009 13.953 0.004 13.122 0.004 12.567 0.005
ugriz~J100050.9-600120 150.21220833333334 -60.02238888888889 15.519 0.006 14.321 0.006 13.956 0.006 13.819 0.004 13.768 0.007
ugriz~J095944.3-600507 149.93470833333333 -60.08550000000001 16.984 0.026 14.782 0.006 13.963 0.004 13.650 0.004 13.496 0.006
ugriz~J095938.8-595459 149.91204166666668 -59.916500000000006 15.477 0.006 14.323 0.005 13.966 0.002 13.844 0.006 13.820 0.005
ugriz~J100005.4-600455 150.02249999999998 -60.082 17.722 0.062 15.073 0.006 13.967 0.003 13.493 0.003 13.180 0.004
ugriz~J100020.4-595445 150.08516666666668 -59.91258333333332 15.445 0.011 14.120 0.007 13.988 0.005 13.981 0.005 13.942 0.006
ugriz~J100020.7-595445 150.08641666666668 -59.91258333333332 15.455 0.006 14.130 0.004 13.995 0.005 13.983 0.003 13.937 0.005
ugriz~J100050.3-595854 150.20979166666666 -59.98169444444444 16.562 0.022 14.738 0.008 13.999 0.004 13.704 0.003 13.560 0.006
ugriz~J100004.9-595924 150.020625 -59.989999999999995 17.483 0.104 15.123 0.009 14.054 0.005 13.614 0.005 13.313 0.004
ugriz~J100005.1-595923 150.02133333333333 -59.98988888888889 17.515 0.054 15.100 0.010 14.055 0.003 13.615 0.003 13.322 0.006
ugriz~J100005.8-595821 150.02445833333334 -59.97250000000001 15.788 0.017 14.511 0.004 14.069 0.003 13.920 0.006 13.878 0.004
ugriz~J100005.6-595821 150.02370833333333 -59.97250000000001 15.785 0.016 14.518 0.008 14.073 0.004 13.928 0.004 13.876 0.007
ugriz~J100025.4-595438 150.10583333333332 -59.91069444444445 15.710 0.016 14.509 0.005 14.101 0.004 13.949 0.003 13.905 0.004
ugriz~J095942.0-600432 149.925375 -60.07569444444444 15.955 0.015 14.623 0.003 14.115 0.002 13.940 0.003 13.878 0.004
ugriz~J100020.9-600535 150.08741666666666 -60.09308333333333 15.298 0.007 14.204 0.004 14.123 0.002 14.148 0.002 14.138 0.004
ugriz~J095905.6-600029 149.77345833333334 -60.00827777777778 15.949 0.013 14.461 0.001 14.125 0.001 14.011 0.006 13.950 0.004
ugriz~J100020.8-600534 150.08675 -60.09300000000001 15.289 0.007 14.186 0.008 14.125 0.005 14.143 0.010 14.146 0.017
ugriz~J095946.7-595554 149.94466666666668 -59.931888888888885 15.702 0.020 14.547 0.007 14.132 0.004 13.955 0.004 13.850 0.005
ugriz~J095926.3-595729 149.859875 -59.958194444444445 15.683 0.007 14.514 0.005 14.135 0.005 14.018 0.004 13.995 0.005
ugriz~J100036.8-595733 150.1535 -59.95919444444444 -100.000 -100.000 15.310 0.008 14.150 0.004 13.490 0.006 13.027 0.006
ugriz~J095925.9-595725 149.85795833333333 -59.957083333333344 15.683 -100.000 14.525 0.008 14.152 0.007 14.033 0.007 13.998 0.005
ugriz~J100036.9-595753 150.15400000000002 -59.96477777777778 15.894 0.013 14.587 0.010 14.195 0.008 14.033 0.008 13.990 0.007
ugriz~J100024.2-595741 150.101 -59.96158333333334 16.181 0.021 14.730 0.007 14.196 0.002 14.025 0.002 13.970 0.005
ugriz~J100040.8-600039 150.170375 -60.011 16.200 0.021 14.753 0.005 14.197 0.005 13.995 0.004 13.909 0.005
ugriz~J095926.5-595624 149.86070833333332 -59.94 16.345 0.021 14.820 0.007 14.198 0.004 13.961 0.004 13.858 0.004
ugriz~J100014.1-600119 150.05908333333335 -60.022083333333335 15.829 0.010 14.609 0.006 14.219 0.003 14.098 0.004 14.055 0.007
ugriz~J100033.9-595533 150.14158333333336 -59.92608333333333 15.827 0.013 14.588 0.006 14.227 0.004 14.108 0.003 14.076 0.003
ugriz~J100014.0-600119 150.05833333333337 -60.022194444444445 15.807 0.025 14.603 0.008 14.230 0.007 14.107 0.006 14.068 0.005
ugriz~J100033.6-595533 150.14012499999998 -59.92608333333333 15.781 0.019 14.592 0.007 14.231 0.006 14.107 0.005 14.074 0.005
ugriz~J095941.6-595629 149.92341666666667 -59.941500000000005 17.368 0.053 15.198 0.009 14.241 0.004 13.825 0.003 13.558 0.003
ugriz~J095940.0-600106 149.9168333333333 -60.018388888888886 17.765 0.084 15.274 0.006 14.246 0.004 13.797 0.002 13.515 0.004
ugriz~J100041.0-600119 150.17116666666666 -60.022083333333335 -100.000 -100.000 16.035 0.009 14.275 0.010 13.190 0.006 12.519 0.007
ugriz~J095952.4-600038 149.96841666666666 -60.01058333333334 15.969 0.014 14.702 0.007 14.281 0.004 14.141 0.004 14.094 0.010
ugriz~J095951.9-600037 149.96645833333332 -60.01027777777777 15.977 0.015 14.708 0.006 14.289 0.005 14.149 0.005 14.102 0.007
ugriz~J100021.2-595737 150.0885 -59.96038888888889 16.214 0.010 14.745 0.005 14.291 0.002 14.121 0.003 14.022 0.003
ugriz~J100010.3-600041 150.04304166666668 -60.0115 16.321 0.013 14.840 0.006 14.291 0.005 14.089 0.004 13.975 0.006
ugriz~J095921.2-595638 149.83849999999998 -59.94408333333334 16.060 0.017 14.758 0.010 14.292 0.008 14.114 0.005 14.050 0.006
ugriz~J100020.9-595737 150.08741666666666 -59.9605 16.201 0.023 14.747 0.010 14.295 0.005 14.125 0.006 14.015 0.008
ugriz~J100010.1-600041 150.04237500000002 -60.0115 16.349 0.024 14.833 0.006 14.298 0.005 14.095 0.005 13.986 0.012
ugriz~J100006.9-600002 150.028875 -60.00058333333334 16.122 0.021 14.804 0.007 14.305 0.003 14.149 0.004 14.073 0.005
ugriz~J100007.1-600002 150.02958333333333 -60.00058333333334 16.110 0.010 14.806 0.004 14.308 0.003 14.141 0.004 14.071 0.005
ugriz~J100005.8-595926 150.02433333333335 -59.99069444444444 17.986 -100.000 15.363 0.007 14.317 0.009 13.891 0.007 13.617 0.004
ugriz~J100011.2-595457 150.047 -59.91608333333333 16.160 0.018 14.861 0.010 14.338 0.010 14.143 0.007 14.043 0.011
ugriz~J100011.5-595457 150.04804166666668 -59.91608333333333 16.165 0.014 14.849 0.009 14.341 0.007 14.140 0.006 14.042 0.005
ugriz~J100033.5-600541 150.13995833333334 -60.09488888888888 16.233 0.012 14.660 0.005 14.346 0.005 14.194 0.004 14.101 0.006
ugriz~J095938.8-595731 149.91187499999998 -59.958694444444454 16.249 0.012 14.880 0.008 14.348 0.007 14.138 0.006 14.047 0.005
ugriz~J095959.2-600251 149.99679166666664 -60.04758333333333 17.330 0.024 15.270 0.008 14.350 0.004 13.953 0.005 13.650 0.007
ugriz~J095933.2-595911 149.88845833333332 -59.986583333333336 16.150 0.012 14.834 0.005 14.369 0.003 14.187 0.004 14.107 0.005
ugriz~J095933.6-595912 149.89004166666666 -59.98669444444444 16.177 0.014 14.835 0.008 14.377 0.003 14.198 0.004 14.115 0.006
ugriz~J100002.5-595849 150.01075000000003 -59.9805 18.191 0.165 15.541 0.007 14.391 0.003 13.877 0.004 13.537 0.004
ugriz~J100029.3-600128 150.12225 -60.02458333333334 16.103 0.014 14.844 0.010 14.395 0.004 14.243 0.004 14.189 0.005
ugriz~J095955.6-600057 149.98204166666667 -60.01588888888889 17.891 0.139 15.645 0.010 14.398 0.004 13.762 0.004 13.301 0.004
ugriz~J095942.1-600343 149.92541666666665 -60.062083333333334 16.444 0.017 14.981 0.007 14.403 0.004 14.190 0.005 14.091 0.010
ugriz~J100028.9-600130 150.12054166666667 -60.02519444444445 -100.000 -100.000 14.839 0.006 14.408 0.005 14.258 0.005 14.206 0.004
ugriz~J100004.7-595842 150.0199166666667 -59.97858333333333 17.243 -100.000 15.266 0.010 14.432 0.005 14.104 0.004 13.943 0.007
ugriz~J100023.1-600107 150.09658333333334 -60.018777777777785 16.362 0.035 15.066 0.007 14.435 0.006 14.063 0.005 13.725 0.007
ugriz~J095938.7-600146 149.91162500000002 -60.0295 16.243 0.014 14.897 0.005 14.436 0.004 14.291 0.003 14.245 0.005
ugriz~J095950.0-600236 149.95841666666666 -60.0435 17.905 0.047 15.505 0.007 14.442 0.006 13.968 0.005 13.446 0.011
ugriz~J100004.9-595839 150.0207916666667 -59.977583333333335 17.326 0.044 15.293 0.009 14.443 0.009 14.104 0.008 13.931 0.003
ugriz~J100034.5-595356 150.143875 -59.898888888888884 16.637 0.031 15.037 0.007 14.450 0.004 14.228 0.007 14.117 0.009
ugriz~J100034.9-595356 150.14545833333332 -59.898888888888884 16.653 0.024 15.049 0.006 14.455 0.003 14.220 0.004 14.124 0.004
ugriz~J095926.6-595432 149.86104166666664 -59.90888888888888 16.712 0.017 15.121 0.010 14.461 0.006 14.185 0.006 14.042 0.005
ugriz~J100004.0-595724 150.01695833333335 -59.956694444444445 18.437 0.084 15.588 0.003 14.468 0.004 13.981 0.003 13.658 0.003
ugriz~J095932.9-595629 149.887125 -59.94138888888888 16.425 0.019 15.035 0.008 14.473 0.004 14.257 0.004 14.155 0.007
ugriz~J095932.6-595626 149.88604166666667 -59.94069444444443 16.437 0.021 15.033 0.008 14.479 0.003 14.267 0.003 14.155 0.006
ugriz~J095944.0-600611 149.933375 -60.10327777777778 17.908 0.056 15.462 0.003 14.482 0.003 14.068 0.002 13.852 0.005
ugriz~J095949.3-600519 149.95554166666668 -60.08877777777778 18.522 0.172 15.716 0.008 14.485 0.005 13.962 0.003 13.618 0.003
ugriz~J095926.7-595434 149.86137499999998 -59.90969444444444 16.715 0.015 15.127 0.009 14.487 0.007 14.212 0.005 14.071 0.005
ugriz~J095918.4-600305 149.82675 -60.0515 16.117 0.015 14.872 0.006 14.490 0.006 14.384 0.006 14.384 0.010
ugriz~J100051.2-600248 150.21333333333334 -60.04669444444444 17.558 0.053 15.416 0.010 14.505 0.003 14.136 0.002 13.961 0.007
ugriz~J100024.2-600623 150.100875 -60.106583333333326 16.189 0.020 14.960 0.010 14.507 0.004 14.366 0.004 14.365 0.009
ugriz~J095941.5-600323 149.92308333333335 -60.05658333333333 16.588 0.016 15.061 0.010 14.509 0.007 14.279 0.005 14.141 0.008
ugriz~J100024.5-600404 150.10233333333335 -60.06800000000001 16.162 0.017 14.930 0.005 14.513 0.003 14.369 0.003 14.302 0.004
ugriz~J095956.7-600459 149.98624999999998 -60.083083333333335 16.301 0.011 15.015 0.004 14.521 0.004 14.363 0.003 14.317 0.005
ugriz~J100025.4-600244 150.10604166666667 -60.04569444444444 16.302 0.046 14.994 0.008 14.522 0.005 14.348 0.004 14.301 0.008
ugriz~J095940.6-600518 149.91954166666665 -60.08838888888889 16.900 0.025 15.269 0.006 14.536 0.006 14.198 0.004 14.036 0.006
ugriz~J095940.6-600523 149.9194583333333 -60.08988888888889 16.955 0.020 15.293 0.009 14.541 0.006 14.201 0.006 14.036 0.007
ugriz~J095943.5-600607 149.93154166666665 -60.10200000000001 -100.000 -100.000 15.472 0.003 14.542 0.006 14.163 0.004 13.992 0.005
ugriz~J095941.0-600601 149.92120833333334 -60.10038888888889 18.347 0.051 15.629 0.008 14.543 0.004 14.065 0.003 13.756 0.005
ugriz~J095926.5-595428 149.86079166666667 -59.90800000000001 16.815 0.028 15.217 0.007 14.543 0.007 14.263 0.007 14.127 0.006
ugriz~J095921.5-595643 149.83966666666666 -59.94549999999999 16.276 0.007 14.990 0.008 14.556 0.007 14.388 0.004 14.325 0.006
ugriz~J100051.2-595924 150.21358333333333 -59.989999999999995 17.415 0.055 15.346 0.006 14.567 0.004 14.291 0.005 14.174 0.007
ugriz~J095929.1-600231 149.8715 -60.042 18.855 0.030 15.898 0.005 14.585 0.005 13.952 0.004 13.530 0.004
ugriz~J100046.8-600108 150.19508333333332 -60.019083333333334 16.423 0.012 15.067 0.008 14.589 0.006 14.430 0.003 14.375 0.008
ugriz~J095952.7-600244 149.96991666666665 -60.04577777777778 16.806 0.090 15.218 0.009 14.606 0.007 14.445 0.010 14.249 0.015
ugriz~J100036.6-600114 150.15258333333333 -60.02077777777778 17.902 0.039 15.633 0.009 14.619 0.009 14.185 0.004 13.898 0.007
ugriz~J095932.7-600233 149.886375 -60.042583333333326 17.548 0.054 15.470 0.005 14.631 0.005 14.331 0.006 14.177 0.005
ugriz~J100011.2-595845 150.04704166666667 -59.979194444444445 16.254 0.024 15.055 0.007 14.633 0.004 14.489 0.003 14.411 0.004
ugriz~J095932.2-600229 149.884375 -60.04149999999999 17.605 0.031 15.480 0.007 14.637 0.005 14.337 0.003 14.183 0.005
ugriz~J095922.0-595642 149.84191666666666 -59.945 16.332 0.011 15.050 0.005 14.640 0.008 14.498 0.005 14.465 0.008
ugriz~J095950.6-595719 149.96099999999998 -59.9553888888889 -100.000 -100.000 15.221 0.004 14.642 0.004 14.328 0.004 14.133 0.003
ugriz~J100026.2-600430 150.1095 -60.07508333333334 16.521 0.019 15.181 0.007 14.648 0.004 14.464 0.005 14.398 0.005
ugriz~J100026.1-600425 150.109125 -60.07369444444444 16.526 0.009 15.179 0.007 14.650 0.005 14.461 0.006 14.388 0.006
ugriz~J100035.7-600440 150.14891666666668 -60.07777777777778 16.955 0.030 15.290 0.006 14.674 0.004 14.418 0.004 14.246 0.003
ugriz~J100041.6-600610 150.17354166666667 -60.10277777777778 16.280 0.032 15.092 0.007 14.675 0.006 14.521 0.008 14.476 0.010
ugriz~J095953.2-600113 149.97175000000001 -60.02027777777777 16.303 -100.000 15.102 0.009 14.682 0.007 14.531 0.006 14.484 0.004
ugriz~J095941.1-600319 149.92149999999998 -60.055499999999995 -100.000 -100.000 15.165 0.004 14.685 0.005 14.469 0.004 14.339 0.017
ugriz~J095935.9-600214 149.89966666666663 -60.03727777777778 16.560 0.015 15.082 0.004 14.692 0.004 14.568 0.005 14.509 0.005
ugriz~J100034.0-600603 150.141875 -60.101083333333335 16.402 0.023 15.145 0.009 14.692 0.007 14.492 0.004 14.410 0.009
ugriz~J100043.2-595353 150.18000000000004 -59.898194444444435 16.206 0.007 15.051 0.010 14.699 0.005 14.567 0.007 14.566 0.011
ugriz~J095926.5-595601 149.86066666666665 -59.93369444444444 16.354 0.023 15.122 0.005 14.714 0.005 14.564 0.005 14.516 0.006
ugriz~J095935.8-600218 149.89954166666666 -60.038500000000006 16.599 0.016 15.101 0.007 14.720 0.004 14.612 0.005 14.568 0.006
ugriz~J100014.2-600234 150.0594166666667 -60.04288888888889 16.498 0.025 15.193 0.007 14.729 0.008 14.552 0.004 14.482 0.011
ugriz~J100016.9-600147 150.07075 -60.02977777777777 16.353 0.013 15.128 0.007 14.729 0.005 14.556 0.005 14.474 0.007
ugriz~J095958.2-600043 149.99275 -60.01219444444445 17.907 0.121 15.682 0.008 14.740 0.005 14.429 0.005 14.254 0.005
ugriz~J100005.1-595450 150.0215 -59.91408333333333 16.669 0.016 15.279 0.010 14.746 0.004 14.557 0.004 14.478 0.006
ugriz~J095950.5-595723 149.96041666666667 -59.956388888888895 16.527 0.021 15.266 0.007 14.748 0.005 14.462 0.004 14.290 0.008
ugriz~J100005.1-595613 150.02125 -59.937083333333334 17.031 0.050 15.385 0.010 14.749 0.009 14.529 0.009 14.443 0.009
ugriz~J100002.6-600054 150.01120833333331 -60.01519444444445 16.388 0.011 15.069 0.004 14.760 0.003 14.668 0.005 14.632 0.006
ugriz~J095940.6-600324 149.91933333333333 -60.056777777777775 16.626 0.013 15.257 0.009 14.761 0.007 14.559 0.007 14.454 0.013
ugriz~J095952.4-595458 149.96841666666666 -59.91619444444444 16.951 0.028 15.367 0.009 14.769 0.006 14.511 0.006 14.381 0.006
ugriz~J095943.6-595734 149.932 -59.959500000000006 16.658 0.027 15.302 0.009 14.770 0.003 14.560 0.004 14.456 0.006
ugriz~J095942.3-595715 149.92624999999998 -59.95427777777778 16.229 0.017 15.068 0.005 14.775 0.004 14.697 0.005 14.697 0.006
ugriz~J100052.7-595852 150.21979166666668 -59.98127777777778 16.923 0.012 15.376 0.009 14.789 0.009 14.540 0.006 14.486 0.019
ugriz~J100033.5-600601 150.13987500000002 -60.100277777777784 16.422 0.015 15.172 0.005 14.793 0.006 14.654 0.003 14.649 0.005
ugriz~J100003.0-600051 150.0127916666667 -60.01438888888888 16.363 -100.000 15.080 0.003 14.799 0.006 14.719 0.006 14.694 0.007
ugriz~J095953.8-600111 149.97429166666666 -60.01977777777778 16.513 0.017 15.237 0.009 14.805 0.007 14.647 0.005 14.583 0.004
ugriz~J100005.9-595616 150.02470833333334 -59.937777777777775 17.123 0.020 15.457 0.009 14.809 0.005 14.578 0.010 14.525 0.008
ugriz~J100004.7-595615 150.01983333333337 -59.93758333333332 17.106 0.016 15.441 0.006 14.811 0.007 14.592 0.008 14.490 0.009
ugriz~J095958.0-600600 149.99170833333332 -60.10008333333334 16.541 0.014 15.256 0.004 14.815 0.004 14.677 0.006 14.644 0.012
ugriz~J100002.5-595956 150.010625 -59.99908333333333 16.704 0.011 15.372 0.008 14.826 0.005 14.633 0.005 14.543 0.009
ugriz~J095936.4-600239 149.9019583333333 -60.04427777777777 16.727 0.021 15.132 0.009 14.833 0.005 14.741 0.004 14.668 0.006
ugriz~J100042.6-595759 150.1775 -59.9665 17.327 0.026 15.474 0.009 14.841 0.004 14.655 0.006 14.591 0.008
ugriz~J100008.2-595604 150.03420833333337 -59.93449999999999 16.891 0.036 15.405 0.010 14.852 0.009 14.647 0.007 14.580 0.006
ugriz~J095922.7-600333 149.84458333333333 -60.05919444444445 18.763 0.040 15.982 0.010 14.856 0.005 14.357 0.005 14.063 0.006
ugriz~J095927.8-595436 149.86620833333333 -59.91008333333334 17.622 0.049 15.605 0.010 14.861 0.006 14.582 0.005 14.439 0.008
ugriz~J095947.6-600251 149.94858333333335 -60.04758333333333 17.013 0.012 15.522 0.006 14.865 0.005 14.581 0.008 14.442 0.006
ugriz~J095947.5-600255 149.94820833333333 -60.04869444444444 -100.000 -100.000 15.531 0.007 14.871 0.006 14.589 0.009 14.438 0.007
ugriz~J100044.6-600451 150.18587499999998 -60.081 16.880 0.029 15.501 0.009 14.913 0.003 14.693 0.009 14.607 0.015
ugriz~J095928.0-595440 149.86691666666667 -59.91119444444444 17.698 0.037 15.702 0.010 14.927 0.006 14.647 0.006 14.511 0.008
ugriz~J095948.9-595633 149.95383333333334 -59.9425 17.448 0.042 15.618 0.009 14.943 0.006 14.718 0.007 14.624 0.006
ugriz~J095933.1-595645 149.88825 -59.94588888888889 16.163 0.021 15.051 0.008 14.944 0.009 14.985 0.008 14.999 0.010
ugriz~J095937.7-600628 149.90716666666665 -60.107777777777784 16.411 0.012 15.223 0.005 14.951 0.004 14.882 0.005 14.886 0.010
ugriz~J095935.3-595522 149.89729166666666 -59.922999999999995 16.524 0.013 15.359 0.009 14.957 0.006 14.850 0.007 14.913 0.010
ugriz~J100034.5-595456 150.14383333333333 -59.91569444444443 16.517 0.024 15.252 0.007 14.994 0.008 14.929 0.005 14.920 0.006
ugriz~J100029.2-600424 150.12166666666667 -60.0735 17.154 0.027 15.637 0.010 15.005 0.003 14.758 0.005 14.621 0.005
ugriz~J100029.7-600424 150.124125 -60.0735 17.169 0.018 15.668 0.008 15.022 0.005 14.779 0.007 14.650 0.007
ugriz~J095926.7-600339 149.8614583333333 -60.061 18.248 0.122 16.014 0.006 15.033 0.007 14.615 0.004 14.371 0.006
ugriz~J095926.2-595700 149.85945833333335 -59.950194444444456 17.513 0.044 15.755 0.009 15.035 0.006 14.725 0.008 14.554 0.007
ugriz~J095925.5-600632 149.85658333333333 -60.10908333333334 16.609 0.019 15.418 0.006 15.039 0.006 14.913 0.006 14.940 0.007
ugriz~J100008.2-600408 150.0345 -60.06900000000001 16.837 0.033 15.540 0.009 15.063 0.004 14.907 0.006 14.864 0.005
ugriz~J100009.5-600542 150.03991666666667 -60.095194444444445 17.020 0.024 15.675 0.008 15.078 0.005 14.876 0.007 14.778 0.014
ugriz~J095940.6-595958 149.91916666666665 -59.999694444444444 17.470 0.067 15.795 0.009 15.086 0.006 14.789 0.006 14.606 0.007
ugriz~J100038.7-595835 150.1612916666667 -59.97658333333334 16.735 0.024 15.545 0.010 15.134 0.005 14.973 0.006 14.915 0.009
ugriz~J095930.3-600517 149.87658333333334 -60.088194444444454 17.417 0.032 15.774 0.007 15.148 0.006 14.941 0.004 14.899 0.008
ugriz~J095934.4-600101 149.8934583333333 -60.017083333333325 17.066 0.034 15.678 0.007 15.187 0.007 14.994 0.008 14.932 0.008
ugriz~J095935.4-595619 149.897875 -59.93877777777777 16.833 0.016 15.579 0.009 15.196 0.007 15.071 0.006 15.057 0.006
ugriz~J100013.5-600639 150.05658333333332 -60.110888888888894 17.230 0.070 15.799 0.007 15.197 0.005 14.933 0.009 14.775 0.014
ugriz~J100010.6-600432 150.0445 -60.07569444444444 17.064 0.036 15.745 0.009 15.218 0.010 14.967 0.009 14.860 0.016
ugriz~J100008.1-600019 150.03404166666667 -60.00527777777778 16.949 0.025 15.680 0.010 15.287 0.005 15.184 0.006 15.216 0.009
ugriz~J100016.5-595858 150.06895833333334 -59.983000000000004 16.902 0.023 15.544 0.009 15.339 0.007 15.346 0.010 15.352 0.018
ugriz~J095933.9-600620 149.89124999999999 -60.10569444444445 18.777 0.067 16.419 0.009 15.390 0.006 14.922 0.007 14.638 0.008
ugriz~J100012.8-595822 150.0535 -59.97288888888888 17.476 0.013 16.050 0.010 15.458 0.006 15.263 0.006 15.164 0.005
ugriz~J100047.8-600328 150.19916666666668 -60.058 17.648 0.016 16.096 0.010 15.528 0.007 15.278 0.006 15.145 0.004
ugriz~J100028.4-595627 150.11845833333334 -59.940999999999995 -100.000 -100.000 16.503 0.008 15.766 0.005 15.482 0.008 15.284 0.011
ugriz~J095957.2-595509 149.98833333333332 -59.91938888888889 19.179 -100.000 17.052 0.007 15.996 0.007 15.463 0.007 15.099 0.006
ugriz~J095958.2-595541 149.99254166666665 -59.928083333333326 18.132 0.078 16.770 0.009 16.205 0.007 15.993 0.008 15.932 0.018
ugriz~J120008.0-295853 180.033625 -29.981583333333333 13.135 0.004 11.846 0.001 11.404 0.003 11.271 0.004 11.236 0.003
ugriz~J115942.6-295148 179.92783333333333 -29.863500000000002 13.393 0.004 11.920 0.002 11.422 0.002 11.272 0.002 11.224 0.003
ugriz~J120007.9-295856 180.03291666666667 -29.982277777777774 13.139 0.005 11.861 0.005 11.433 0.010 11.289 0.007 11.246 0.003
ugriz~J115945.6-294954 179.94037500000002 -29.83188888888889 14.250 0.005 12.371 0.002 11.679 0.002 11.414 0.002 11.278 0.002
ugriz~J115958.7-295149 179.99466666666666 -29.863694444444448 13.293 0.004 12.046 0.002 11.685 0.001 11.590 0.002 11.572 0.003
ugriz~J115955.9-294941 179.98320833333335 -29.828194444444442 13.531 0.005 12.232 0.001 11.802 0.001 11.666 0.002 11.625 0.003
ugriz~J115932.5-295001 179.8855 -29.833694444444443 13.745 0.004 12.577 0.003 12.275 0.003 12.198 0.003 12.214 0.003
ugriz~J120018.0-295314 180.075375 -29.887277777777772 14.475 0.004 13.008 0.002 12.559 0.002 12.433 0.002 12.400 0.003
ugriz~J120026.1-294936 180.10883333333334 -29.82669444444445 14.425 0.009 13.192 0.003 12.791 0.003 12.657 0.003 12.628 0.003
ugriz~J120007.0-294951 180.02920833333334 -29.83108333333333 16.467 0.015 13.914 0.002 13.015 0.002 12.688 0.002 12.492 0.002
ugriz~J115928.7-295712 179.86991666666665 -29.9535 17.373 0.114 14.762 0.005 13.496 0.005 12.661 0.006 12.299 0.007
ugriz~J115953.4-294905 179.97283333333334 -29.818194444444444 16.237 0.016 15.146 0.005 14.778 0.006 14.649 0.003 14.601 0.004
ugriz~J115931.8-295912 179.88275000000002 -29.98677777777778 17.086 0.027 15.628 0.010 15.116 0.006 14.930 0.004 14.880 0.013
ugriz~J115938.4-295312 179.91029166666667 -29.886777777777773 16.660 0.028 15.582 0.006 15.197 0.006 15.062 0.005 14.994 0.037
ugriz~J115958.1-295057 179.99220833333334 -29.84919444444444 17.439 0.034 15.902 0.006 15.330 0.005 15.102 0.007 15.009 0.007
ugriz~J115948.9-295629 179.95399999999998 -29.941388888888884 17.462 0.018 16.272 0.010 15.832 0.005 15.693 0.006 15.649 0.007
ugriz~J115932.0-600329 179.88366666666664 -60.05819444444444 13.841 0.006 11.481 0.004 10.537 0.003 10.150 0.005 9.928 0.003
ugriz~J120023.9-600027 180.099875 -60.00749999999999 13.982 0.009 11.666 0.004 10.829 0.003 10.519 0.004 10.336 0.004
ugriz~J115948.8-600536 179.9535833333333 -60.093388888888896 13.804 0.006 11.660 0.002 10.860 0.002 10.531 0.004 10.338 0.003
ugriz~J120024.0-600403 180.1 -60.06758333333334 14.854 0.006 12.239 0.002 11.175 0.002 10.689 0.004 10.396 0.013
ugriz~J115941.2-600012 179.92175 -60.0035 15.363 0.010 12.429 0.002 11.374 0.002 10.960 0.003 10.696 0.003
ugriz~J115940.6-600011 179.91954166666665 -60.00327777777778 15.348 -100.000 12.434 0.002 11.404 0.008 10.990 0.008 10.725 0.007
ugriz~J115958.3-595459 179.99291666666664 -59.91638888888888 12.612 0.005 11.486 0.002 11.537 0.004 11.629 0.003 11.660 0.003
ugriz~J115958.0-595458 179.99179166666667 -59.91619444444444 12.609 0.005 11.491 0.003 11.538 0.002 11.631 0.003 11.655 0.002
ugriz~J115959.4-595622 179.99754166666665 -59.939499999999995 16.428 0.013 12.876 0.002 11.557 0.003 10.998 0.005 10.636 0.005
